[2025-01-19T18:17:13.359Z] debug: 	Importing configs...
[2025-01-19T21:14:51.207Z] info: 	[Запрос клиента] 26.92.57.200 \client\achievement\list
[2025-01-19T21:14:51.398Z] info: 	[Запрос клиента] 26.92.57.200 \client\repeatalbeQuests\activityPeriods
[2025-01-19T21:14:51.399Z] debug: 	[Quest Check] daily quests are still valid.
[2025-01-19T21:14:51.399Z] debug: 	[Quest Check] weekly quests are still valid.
[2025-01-19T21:14:51.399Z] debug: 	[Quest Check] daily_savage quests are still valid.
[2025-01-19T21:14:51.462Z] info: 	[Запрос клиента] 26.92.57.200 \client\survey
[2025-01-19T21:14:53.916Z] debug: 	Saved 1 profiles, took: 17.19ms
[2025-01-19T21:15:13.956Z] debug: 	Saved 1 profiles, took: 17.45ms
[2025-01-19T21:15:17.559Z] info: 	[Запрос клиента] 26.92.57.200 \client\game\profile\items\moving
[2025-01-19T21:15:17.559Z] debug: 	event: Move
[2025-01-19T21:15:17.559Z] debug: 	Move item: 678d63eb7030772e481002b3 from slotid: main to container: main
[2025-01-19T21:15:17.559Z] debug: 	event: Move
[2025-01-19T21:15:17.559Z] debug: 	Move item: 678d63eb7030772e481002b8 from slotid: main to container: main
[2025-01-19T21:15:17.559Z] debug: 	event: Move
[2025-01-19T21:15:17.559Z] debug: 	Move item: 678d63e3882bdb5cfb000350 from slotid: main to container: main
[2025-01-19T21:15:17.559Z] debug: 	event: Move
[2025-01-19T21:15:17.560Z] debug: 	Move item: 678d63e3882bdb5cfb00034f from slotid: main to container: main
[2025-01-19T21:15:20.031Z] info: 	[Запрос клиента] 26.92.57.200 \launcher\profile\info
[2025-01-19T21:15:20.032Z] info: 	[Запрос клиента] 26.92.57.200 \launcher\server\version
[2025-01-19T21:15:34.155Z] debug: 	Saved 1 profiles, took: 16.71ms
[2025-01-19T21:15:54.028Z] debug: 	Saved 1 profiles, took: 19.76ms
[2025-01-19T21:16:14.069Z] debug: 	Saved 1 profiles, took: 20.96ms
[2025-01-19T21:16:17.575Z] info: 	[Запрос клиента] 26.92.57.200 \client\game\profile\items\moving
[2025-01-19T21:16:17.575Z] debug: 	event: Move
[2025-01-19T21:16:17.575Z] debug: 	Move item: 678d63eb7030772e48100cf0 from slotid: main to container: main
[2025-01-19T21:16:17.575Z] debug: 	event: Move
[2025-01-19T21:16:17.576Z] debug: 	Move item: 678d63eb7030772e48100b49 from slotid: main to container: main
[2025-01-19T21:16:17.576Z] debug: 	event: Move
[2025-01-19T21:16:17.576Z] debug: 	Move item: 678d63e87030772e480fb924 from slotid: main to container: main
[2025-01-19T21:16:17.576Z] debug: 	event: Merge
[2025-01-19T21:16:17.576Z] debug: 	event: Move
[2025-01-19T21:16:17.576Z] debug: 	Move item: 678d63eb7030772e481002b7 from slotid: 11 to container: main
[2025-01-19T21:16:17.576Z] debug: 	event: Move
[2025-01-19T21:16:17.576Z] debug: 	Move item: 678d63eb7030772e481003fb from slotid: 10 to container: main
[2025-01-19T21:16:17.576Z] debug: 	event: Move
[2025-01-19T21:16:17.576Z] debug: 	Move item: 678d63eb7030772e48100269 from slotid: 4 to container: main
[2025-01-19T21:16:17.576Z] debug: 	event: Move
[2025-01-19T21:16:17.577Z] debug: 	Move item: 678d63eb7030772e481003ee from slotid: pocket3 to container: hideout
[2025-01-19T21:16:17.577Z] debug: 	event: Move
[2025-01-19T21:16:17.577Z] debug: 	Move item: 678d63eb7030772e481003ed from slotid: pocket1 to container: main
[2025-01-19T21:16:17.577Z] debug: 	event: Move
[2025-01-19T21:16:17.577Z] debug: 	Move item: 678d63eb7030772e481003ee from slotid: hideout to container: main
[2025-01-19T21:16:17.577Z] debug: 	event: Move
[2025-01-19T21:16:17.577Z] debug: 	Move item: 678d63eb7030772e48100aad from slotid: 8 to container: hideout
[2025-01-19T21:16:17.577Z] debug: 	event: Move
[2025-01-19T21:16:17.577Z] debug: 	Move item: 678d63e87030772e480fb925 from slotid: 7 to container: hideout
[2025-01-19T21:16:17.577Z] debug: 	event: Move
[2025-01-19T21:16:17.577Z] debug: 	Move item: 678d63eb7030772e481009ec from slotid: 7 to container: hideout
[2025-01-19T21:16:17.577Z] debug: 	event: Move
[2025-01-19T21:16:17.577Z] debug: 	Move item: 678d63eb7030772e48100cbd from slotid: 6 to container: hideout
[2025-01-19T21:16:17.577Z] debug: 	event: Move
[2025-01-19T21:16:17.577Z] debug: 	Move item: 678d63eb7030772e48100253 from slotid: TacticalVest to container: hideout
[2025-01-19T21:16:17.577Z] debug: 	event: Move
[2025-01-19T21:16:17.577Z] debug: 	Move item: 678d63eb7030772e481002b5 from slotid: main to container: main
[2025-01-19T21:16:17.577Z] debug: 	event: Move
[2025-01-19T21:16:17.577Z] debug: 	Move item: 678d63eb7030772e48100253 from slotid: hideout to container: main
[2025-01-19T21:16:17.577Z] debug: 	event: Move
[2025-01-19T21:16:17.578Z] debug: 	Move item: 678d63eb7030772e4810023f from slotid: Backpack to container: hideout
[2025-01-19T21:16:17.578Z] debug: 	event: Move
[2025-01-19T21:16:17.578Z] debug: 	Move item: 678d63eb7030772e481002b6 from slotid: main to container: hideout
[2025-01-19T21:16:17.578Z] debug: 	event: Move
[2025-01-19T21:16:17.578Z] debug: 	Move item: 678d63eb7030772e481003ef from slotid: pocket4 to container: hideout
[2025-01-19T21:16:17.578Z] debug: 	event: Move
[2025-01-19T21:16:17.578Z] debug: 	Move item: 678d63eb7030772e481009ab from slotid: Holster to container: hideout
[2025-01-19T21:16:17.578Z] debug: 	event: Move
[2025-01-19T21:16:17.578Z] debug: 	Move item: 678d63eb7030772e48100ca7 from slotid: FirstPrimaryWeapon to container: hideout
[2025-01-19T21:16:19.097Z] debug: 	[WS] Пингуем игрока: 678d420b00052b2c76b7d68c
[2025-01-19T21:16:20.033Z] info: 	[Запрос клиента] 26.92.57.200 \launcher\profile\info
[2025-01-19T21:16:20.035Z] info: 	[Запрос клиента] 26.92.57.200 \launcher\server\version
[2025-01-19T21:16:26.345Z] info: 	[Запрос клиента] 26.92.57.200 \client\game\profile\items\moving
[2025-01-19T21:16:26.346Z] debug: 	event: TraderRepair
[2025-01-19T21:16:26.346Z] debug: 	Adding 41.7600021 to item_equipment_plate_SAPI_NewSphereTech_4class_frontback using kit: false
[2025-01-19T21:16:26.348Z] debug: 	Item(s) taken. Status OK.
[2025-01-19T21:16:26.348Z] debug: 	Added: 0.6 intellect skill
[2025-01-19T21:16:26.410Z] info: 	[Запрос клиента] 26.92.57.200 \client\game\profile\items\moving
[2025-01-19T21:16:26.411Z] debug: 	event: TraderRepair
[2025-01-19T21:16:26.411Z] debug: 	Adding 43.5 to item_equipment_plate_SAPI_SPRTN_Omega_4class_frontback using kit: false
[2025-01-19T21:16:26.412Z] debug: 	Item(s) taken. Status OK.
[2025-01-19T21:16:26.412Z] debug: 	Added: 0.6 intellect skill
[2025-01-19T21:16:26.474Z] info: 	[Запрос клиента] 26.92.57.200 \client\game\profile\items\moving
[2025-01-19T21:16:26.474Z] debug: 	event: TraderRepair
[2025-01-19T21:16:26.474Z] debug: 	Adding 4.215 to item_equipment_plate_SSAPI_5_side using kit: false
[2025-01-19T21:16:26.475Z] debug: 	Item(s) taken. Status OK.
[2025-01-19T21:16:26.475Z] debug: 	Added: 0.4215 intellect skill
[2025-01-19T21:16:26.538Z] info: 	[Запрос клиента] 26.92.57.200 \client\game\profile\items\moving
[2025-01-19T21:16:26.539Z] debug: 	event: TraderRepair
[2025-01-19T21:16:26.539Z] debug: 	Adding 7.62 to item_equipment_plate_granit_6class_side using kit: false
[2025-01-19T21:16:26.540Z] debug: 	Item(s) taken. Status OK.
[2025-01-19T21:16:26.540Z] debug: 	Added: 0.6 intellect skill
[2025-01-19T21:16:26.603Z] info: 	[Запрос клиента] 26.92.57.200 \client\game\profile\items\moving
[2025-01-19T21:16:26.604Z] debug: 	event: TraderRepair
[2025-01-19T21:16:26.604Z] debug: 	Adding 76.41499 to 6b43_6a_level3_soft_armor_front using kit: false
[2025-01-19T21:16:26.605Z] debug: 	Item(s) taken. Status OK.
[2025-01-19T21:16:26.605Z] debug: 	Added: 0.6 intellect skill
[2025-01-19T21:16:26.679Z] info: 	[Запрос клиента] 26.92.57.200 \client\game\profile\items\moving
[2025-01-19T21:16:26.679Z] debug: 	event: TraderRepair
[2025-01-19T21:16:26.680Z] debug: 	Adding 1.04 to 6b43_6a_level3_soft_armor_collar using kit: false
[2025-01-19T21:16:26.680Z] debug: 	Item(s) taken. Status OK.
[2025-01-19T21:16:26.681Z] debug: 	Added: 0.10400000000000001 intellect skill
[2025-01-19T21:16:26.744Z] info: 	[Запрос клиента] 26.92.57.200 \client\game\profile\items\moving
[2025-01-19T21:16:26.745Z] debug: 	event: TraderRepair
[2025-01-19T21:16:26.745Z] debug: 	Adding 6.215 to 6b43_6a_level3_soft_armor_back using kit: false
[2025-01-19T21:16:26.746Z] debug: 	Item(s) taken. Status OK.
[2025-01-19T21:16:26.746Z] debug: 	Added: 0.6 intellect skill
[2025-01-19T21:16:26.810Z] info: 	[Запрос клиента] 26.92.57.200 \client\game\profile\items\moving
[2025-01-19T21:16:26.811Z] debug: 	event: TraderRepair
[2025-01-19T21:16:26.811Z] debug: 	Adding 7.110626 to 6b43_6a_level3_soft_armor_groin_front using kit: false
[2025-01-19T21:16:26.812Z] debug: 	Item(s) taken. Status OK.
[2025-01-19T21:16:26.812Z] debug: 	Added: 0.6 intellect skill
[2025-01-19T21:16:26.875Z] info: 	[Запрос клиента] 26.92.57.200 \client\game\profile\items\moving
[2025-01-19T21:16:26.875Z] debug: 	event: TraderRepair
[2025-01-19T21:16:26.875Z] debug: 	Adding 9.454001 to 6b43_6a_level3_soft_armor_right_side using kit: false
[2025-01-19T21:16:26.876Z] debug: 	Item(s) taken. Status OK.
[2025-01-19T21:16:26.876Z] debug: 	Added: 0.6 intellect skill
[2025-01-19T21:16:26.948Z] info: 	[Запрос клиента] 26.92.57.200 \client\game\profile\items\moving
[2025-01-19T21:16:26.949Z] debug: 	event: TraderRepair
[2025-01-19T21:16:26.949Z] debug: 	Adding 1.454 to 6b43_6a_level3_soft_armor_left_side using kit: false
[2025-01-19T21:16:26.950Z] debug: 	Item(s) taken. Status OK.
[2025-01-19T21:16:26.950Z] debug: 	Added: 0.1454 intellect skill
[2025-01-19T21:16:27.012Z] info: 	[Запрос клиента] 26.92.57.200 \client\game\profile\items\moving
[2025-01-19T21:16:27.012Z] debug: 	event: TraderRepair
[2025-01-19T21:16:27.012Z] debug: 	Adding 21.892189 to 6b43_6a_level3_soft_armor_right_arm using kit: false
[2025-01-19T21:16:27.013Z] debug: 	Item(s) taken. Status OK.
[2025-01-19T21:16:27.013Z] debug: 	Added: 0.6 intellect skill
[2025-01-19T21:16:27.076Z] info: 	[Запрос клиента] 26.92.57.200 \client\game\profile\items\moving
[2025-01-19T21:16:27.077Z] debug: 	event: TraderRepair
[2025-01-19T21:16:27.077Z] debug: 	Adding 27.132 to 6b43_6a_level3_soft_armor_left_arm using kit: false
[2025-01-19T21:16:27.078Z] debug: 	Item(s) taken. Status OK.
[2025-01-19T21:16:27.078Z] debug: 	Added: 0.6 intellect skill
[2025-01-19T21:16:34.093Z] debug: 	Saved 1 profiles, took: 19.37ms
[2025-01-19T21:16:50.738Z] info: 	[Запрос клиента] 26.92.57.200 \client\game\profile\items\moving
[2025-01-19T21:16:50.738Z] info: 	[Запрос клиента] 26.92.57.200 \client\checkVersion
[2025-01-19T21:16:50.738Z] debug: 	event: Move
[2025-01-19T21:16:50.739Z] debug: 	Move item: 678d63eb7030772e48100253 from slotid: main to container: main
[2025-01-19T21:16:50.739Z] debug: 	event: Move
[2025-01-19T21:16:50.739Z] debug: 	Move item: 678d63eb7030772e48100246 from slotid: ArmorVest to container: main
[2025-01-19T21:16:50.739Z] debug: 	event: Move
[2025-01-19T21:16:50.739Z] debug: 	Move item: 678d63eb7030772e481008f7 from slotid: SecondPrimaryWeapon to container: main
[2025-01-19T21:16:52.626Z] info: 	[Запрос клиента] 26.92.57.200 \client\mail\dialog\view
[2025-01-19T21:16:54.125Z] debug: 	Saved 1 profiles, took: 19.02ms
[2025-01-19T21:17:00.536Z] info: 	[Запрос клиента] 26.92.57.200 \client\match\group\invite\cancel-all
[2025-01-19T21:17:00.589Z] info: 	[Запрос клиента] 26.92.57.200 \client\game\logout
[2025-01-19T21:17:00.600Z] debug: 	Saved 1 profiles, took: 10.16ms
[2025-01-19T21:17:09.027Z] info: 	[Запрос клиента] 26.92.57.200 \launcher\profile\info
[2025-01-19T21:17:09.029Z] info: 	[Запрос клиента] 26.92.57.200 \launcher\server\version
[2025-01-19T21:17:14.147Z] debug: 	Saved 1 profiles, took: 18.44ms
[2025-01-20T07:51:32.483Z] debug: 	Importing configs...
[2025-01-20T07:51:32.611Z] info: 	Commit hash: c6a9a1afb5b43463fdfa57feb18277c67b2b3334
[2025-01-20T07:51:32.612Z] info: 	Build date: 1735118280815
[2025-01-20T07:51:32.747Z] info: 	Загрузчик модов: загружаем 0 мод(ов/а)...
[2025-01-20T07:51:32.747Z] info: 	Загрузчик модов: файл order.json отсутствует, создаем...
[2025-01-20T07:51:32.799Z] info: 	Сервер: выполняем начальные коллбэки...
[2025-01-20T07:51:32.799Z] debug: 	OS: x64 | Windows 11 Pro | win32
[2025-01-20T07:51:32.800Z] debug: 	CPU: Intel(R) Core(TM) i7-10700 CPU @ 2.90GHz cores: 16
[2025-01-20T07:51:32.800Z] debug: 	RAM: 31.85GB
[2025-01-20T07:51:32.800Z] debug: 	PATH: QzpcU1BUIFRhcmtvdlxFc2NhcGVGcm9tVGFya292XzE1LjUuMS4zMzQyMF8zLjEwLjRcRXNjYXBlRnJvbVRhcmtvdlxTUFQuU2VydmVyLmV4ZQ==
[2025-01-20T07:51:32.801Z] debug: 	PATH: QzpcU1BUIFRhcmtvdlxFc2NhcGVGcm9tVGFya292XzE1LjUuMS4zMzQyMF8zLjEwLjRcRXNjYXBlRnJvbVRhcmtvdlxTUFQuU2VydmVyLmV4ZQ==
[2025-01-20T07:51:32.801Z] debug: 	Server: 3.10.4
[2025-01-20T07:51:32.801Z] debug: 	Date: 1735118280815
[2025-01-20T07:51:32.801Z] debug: 	Commit: c6a9a1afb5b43463fdfa57feb18277c67b2b3334
[2025-01-20T07:51:33.040Z] info: 	Импортируем базу данных...
[2025-01-20T07:51:33.547Z] debug: 	Ошибка проверки файлов для файла: SPT_Data/Server/database/locales/server/ru.json
[2025-01-20T07:51:39.385Z] info: 	Импорт базы данных завершен.
[2025-01-20T07:51:39.452Z] debug: 	1 Profiles took: 13.71ms to load.
[2025-01-20T07:51:39.454Z] debug: 	Removed trader: 54cb57776803fa99248b456e purchase: 66e8031fea847a407f0e7232 from profile: 678d420b00052b2c76b7d68c
[2025-01-20T07:51:39.455Z] debug: 	Removed trader: 54cb57776803fa99248b456e purchase: 66e8031eea847a407f0e71fc from profile: 678d420b00052b2c76b7d68c
[2025-01-20T07:51:39.455Z] debug: 	Removed trader: 54cb57776803fa99248b456e purchase: 66e8031fea847a407f0e7241 from profile: 678d420b00052b2c76b7d68c
[2025-01-20T07:51:43.925Z] debug: 	ID validation took: 1.46ms
[2025-01-20T07:51:43.926Z] debug: 	Added custom boss wave to bigmap of type pmcUSEC, time: -1, chance: 50, zone: 
[2025-01-20T07:51:43.926Z] debug: 	Added custom boss wave to bigmap of type pmcBEAR, time: -1, chance: 50, zone: 
[2025-01-20T07:51:43.926Z] debug: 	Added custom boss wave to woods of type pmcUSEC, time: -1, chance: 50, zone: 
[2025-01-20T07:51:43.926Z] debug: 	Added custom boss wave to woods of type pmcBEAR, time: -1, chance: 50, zone: 
[2025-01-20T07:51:43.926Z] debug: 	Added custom boss wave to sandbox_high of type pmcUSEC, time: -1, chance: 50, zone: 
[2025-01-20T07:51:43.926Z] debug: 	Added custom boss wave to sandbox_high of type pmcBEAR, time: -1, chance: 50, zone: 
[2025-01-20T07:51:43.928Z] succ: 	Запускаем веб-сервер на http://26.92.57.200:6969
[2025-01-20T07:51:43.928Z] succ: 	Запустили веб-сокет на ws://26.92.57.200:6969
[2025-01-20T07:51:43.928Z] succ: 	Сервер запущен, Удачной игры!!
[2025-01-20T07:51:43.933Z] debug: 	Profile backup created: user\profiles\backups\2025-01-20_13-51-39
[2025-01-20T07:51:48.358Z] info: 	[Запрос клиента] 26.92.57.200 \launcher\server\connect
[2025-01-20T07:51:48.376Z] info: 	[Запрос клиента] 26.92.57.200 \launcher\ping
[2025-01-20T07:51:48.378Z] info: 	[Запрос клиента] 26.92.57.200 \launcher\server\version
[2025-01-20T07:51:48.385Z] info: 	[Запрос клиента] 26.92.57.200 \files\launcher\bg.png
[2025-01-20T07:51:48.401Z] info: 	[Запрос клиента] 26.92.57.200 \launcher\ping
[2025-01-20T07:51:48.427Z] info: 	[Запрос клиента] 26.92.57.200 \launcher\profile\login
[2025-01-20T07:51:48.430Z] info: 	[Запрос клиента] 26.92.57.200 \launcher\profile\get
[2025-01-20T07:51:48.442Z] info: 	[Запрос клиента] 26.92.57.200 \launcher\profile\info
[2025-01-20T07:51:48.448Z] info: 	[Запрос клиента] 26.92.57.200 \launcher\server\version
[2025-01-20T07:51:48.555Z] info: 	[Запрос клиента] 26.92.57.200 \launcher\server\loadedServerMods
[2025-01-20T07:51:48.559Z] info: 	[Запрос клиента] 26.92.57.200 \launcher\server\serverModsUsedByProfile
[2025-01-20T07:51:48.568Z] info: 	[Запрос клиента] 26.92.57.200 \files\launcher\side_bear.png
[2025-01-20T07:51:48.723Z] info: 	[Запрос клиента] 26.92.57.200 \launcher\profile\login
[2025-01-20T07:51:48.725Z] info: 	[Запрос клиента] 26.92.57.200 \launcher\profile\get
[2025-01-20T07:51:48.727Z] info: 	[Запрос клиента] 26.92.57.200 \launcher\profile\info
[2025-01-20T07:51:48.729Z] info: 	[Запрос клиента] 26.92.57.200 \launcher\server\version
[2025-01-20T07:51:48.951Z] debug: 	Found 2 insurance packages in profile 678d420b00052b2c76b7d68c
[2025-01-20T07:51:48.973Z] debug: 	Saved 1 profiles, took: 21.50ms
[2025-01-20T07:51:52.023Z] info: 	[Запрос клиента] 26.92.57.200 \launcher\profile\login
[2025-01-20T07:51:52.026Z] info: 	[Запрос клиента] 26.92.57.200 \launcher\profile\get
[2025-01-20T07:51:52.028Z] info: 	[Запрос клиента] 26.92.57.200 \launcher\profile\info
[2025-01-20T07:51:52.029Z] info: 	[Запрос клиента] 26.92.57.200 \launcher\server\version
[2025-01-20T07:51:52.046Z] info: 	[Запрос клиента] 26.92.57.200 \launcher\server\version
[2025-01-20T07:52:03.307Z] info: 	[Запрос клиента] 26.92.57.200 \singleplayer\bossconvert
[2025-01-20T07:52:07.382Z] info: 	[Запрос клиента] 26.92.57.200 \singleplayer\settings\version
[2025-01-20T07:52:07.385Z] info: 	[Запрос клиента] 26.92.57.200 \singleplayer\release
[2025-01-20T07:52:07.399Z] info: 	[Запрос клиента] 26.92.57.200 \singleplayer\enableBSGlogging
[2025-01-20T07:52:07.403Z] info: 	[Запрос клиента] 26.92.57.200 \singleplayer\moddedTraders
[2025-01-20T07:52:08.051Z] info: 	[Запрос клиента] 26.92.57.200 \singleplayer\bundles
[2025-01-20T07:52:08.964Z] debug: 	Saved 1 profiles, took: 9.31ms
[2025-01-20T07:52:13.227Z] info: 	[Запрос клиента] 26.92.57.200 \singleplayer\settings\version
[2025-01-20T07:52:13.323Z] info: 	[Запрос клиента] 26.92.57.200 \client\menu\locale\ru
